Phase,Barcode,Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Experiment_ID,x,y
0.0,8517631DB6G8,0.0,0.0,0.0,RoboLabSynt_2D_A,8.0,5.6
0.0,331767PTW1M2,0.0,0.0,0.0,RoboLabSynt_2D_A,6.9,1.1
0.0,5881186XJHJP,0.0,0.0,0.0,RoboLabSynt_2D_A,1.0,4.4
1.0,6176558UZCJF,0.0,0.0,0.0,RoboLabSynt_2D_A,1.1,0.5
0.0,886533R6X9C4,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,8.0
0.0,182517T7ZG2I,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,1.0
0.0,3825212CPJYE,0.0,0.0,0.0,RoboLabSynt_2D_A,1.7,7.9
0.0,861171EV1IZO,0.0,0.0,0.0,RoboLabSynt_2D_A,6.0,6.2
1.0,152875HUG4JE,0.0,0.0,0.0,RoboLabSynt_2D_A,7.9,5.5
0.0,152132QJ3VPP,0.0,0.0,0.0,RoboLabSynt_2D_A,5.6,8.0
0.0,557166CRED3I,0.0,0.0,0.0,RoboLabSynt_2D_A,7.0,1.1
0.0,52351829XJN2,0.0,0.0,0.0,RoboLabSynt_2D_A,7.3,1.1
1.0,362585AVB4SO,0.0,0.0,0.0,RoboLabSynt_2D_A,5.5,7.2
0.0,623858ZOGC0L,0.0,0.0,0.0,RoboLabSynt_2D_A,1.0,0.4
1.0,816526SCHZGI,0.0,0.0,0.0,RoboLabSynt_2D_A,7.2,5.5
0.0,825811H43493,0.0,0.0,0.0,RoboLabSynt_2D_A,6.2,6.0
1.0,782188O94CCQ,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,1.3
1.0,653265D6DTFB,0.0,0.0,0.0,RoboLabSynt_2D_A,1.4,0.5
1.0,6813517T5G8J,0.0,0.0,0.0,RoboLabSynt_2D_A,7.5,1.2
0.0,125738DRZT6C,0.0,0.0,0.0,RoboLabSynt_2D_A,7.7,7.8
0.0,118277NRXIUY,0.0,0.0,0.0,RoboLabSynt_2D_A,0.8,0.4
0.0,611237WGXCA6,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,0.2
0.0,771375S1YKDH,0.0,0.0,0.0,RoboLabSynt_2D_A,1.5,7.0
0.0,351217JMO9G1,0.0,0.0,0.0,RoboLabSynt_2D_A,4.4,0.9
1.0,231555OCVLYA,0.0,0.0,0.0,RoboLabSynt_2D_A,0.9,3.6
1.0,115532VLYQRJ,0.0,0.0,0.0,RoboLabSynt_2D_A,6.1,6.0
1.0,762227SS21TS,0.0,0.0,0.0,RoboLabSynt_2D_A,5.5,8.0
1.0,33178852OTID,0.0,0.0,0.0,RoboLabSynt_2D_A,4.4,5.3
1.0,3750117IFCM3,0.0,0.0,0.0,RoboLabSynt_2D_A,7.8,2.7
1.0,391170Y2W3DZ,0.0,0.0,0.0,RoboLabSynt_2D_A,2.1,7.4
0.0,117113CKR76G,0.0,0.0,0.0,RoboLabSynt_2D_A,1.3,6.7
1.0,182225HGTLHC,0.0,0.0,0.0,RoboLabSynt_2D_A,5.2,7.6
0.0,322102XVD849,0.0,0.0,0.0,RoboLabSynt_2D_A,3.7,3.3
1.0,899717RSWQ0N,0.0,0.0,0.0,RoboLabSynt_2D_A,7.5,1.2
1.0,285288Y10S1G,0.0,0.0,0.0,RoboLabSynt_2D_A,2.9,6.4
0.0,000358Y3PGN6,0.0,0.0,0.0,RoboLabSynt_2D_A,3.4,4.1
1.0,175737BANRVP,0.0,0.0,0.0,RoboLabSynt_2D_A,4.6,3.2
1.0,533321UUKDG3,0.0,0.0,0.0,RoboLabSynt_2D_A,4.4,4.2
0.0,392531QQS7ML,0.0,0.0,0.0,RoboLabSynt_2D_A,3.7,3.2
0.0,0391154PIQQQ,0.0,0.0,0.0,RoboLabSynt_2D_A,4.1,3.7
1.0,379811WSUEE8,0.0,0.0,0.0,RoboLabSynt_2D_A,3.9,4.4
1.0,290125SR16Z7,0.0,0.0,0.0,RoboLabSynt_2D_A,4.7,3.7
0.0,9011389L81GU,0.0,0.0,0.0,RoboLabSynt_2D_A,3.3,3.6
1.0,824433DP6A7E,0.0,0.0,0.0,RoboLabSynt_2D_A,4.1,4.4
0.0,777229A9LDH4,0.0,0.0,0.0,RoboLabSynt_2D_A,3.7,3.1
0.0,4297403QIFA9,0.0,0.0,0.0,RoboLabSynt_2D_A,3.1,3.9
1.0,391107JHXJKO,0.0,0.0,0.0,RoboLabSynt_2D_A,4.6,3.5
1.0,1198449B9DRX,0.0,0.0,0.0,RoboLabSynt_2D_A,3.5,4.3
1.0,704914WE1JTA,0.0,0.0,0.0,RoboLabSynt_2D_A,4.2,3.9
0.0,0819079VZCV4,0.0,0.0,0.0,RoboLabSynt_2D_A,3.3,3.4
1.0,887728JOXJRG,0.0,0.0,0.0,RoboLabSynt_2D_A,4.2,3.1
0.0,329011UOWA6Q,0.0,0.0,0.0,RoboLabSynt_2D_A,4.1,3.2
1.0,978702CELWW2,0.0,0.0,0.0,RoboLabSynt_2D_A,3.1,4.1
1.0,9210599I704U,0.0,0.0,0.0,RoboLabSynt_2D_A,4.0,4.1
0.0,922858STJTSV,0.0,0.0,0.0,RoboLabSynt_2D_A,3.2,3.2
0.0,597834788XXG,0.0,0.0,0.0,RoboLabSynt_2D_A,3.0,3.6
1.0,719791Q7UM21,0.0,0.0,0.0,RoboLabSynt_2D_A,4.2,3.7
0.0,394192W2VVZW,0.0,0.0,0.0,RoboLabSynt_2D_A,3.7,3.0
0.0,02110468VSQ7,0.0,0.0,0.0,RoboLabSynt_2D_A,3.6,4.2
0.0,912739A1RL72,0.0,0.0,0.0,RoboLabSynt_2D_A,3.0,3.5
0.0,7555831Y0O4W,0.0,0.0,0.0,RoboLabSynt_2D_A,4.2,3.4
1.0,2513886PVOJ4,0.0,0.0,0.0,RoboLabSynt_2D_A,3.7,4.2
0.0,017201AMSOIJ,0.0,0.0,0.0,RoboLabSynt_2D_A,3.5,2.9
0.0,11259821H0AN,0.0,0.0,0.0,RoboLabSynt_2D_A,4.1,3.9
0.0,9790195Y0BX9,0.0,0.0,0.0,RoboLabSynt_2D_A,4.0,3.0
1.0,151501VNH6YM,0.0,0.0,0.0,RoboLabSynt_2D_A,3.3,4.2
0.0,5998876T1V1Z,0.0,0.0,0.0,RoboLabSynt_2D_A,3.0,3.9
0.0,155158DRI0IG,0.0,0.0,0.0,RoboLabSynt_2D_A,3.4,4.2
1.0,100152Q00G94,0.0,0.0,0.0,RoboLabSynt_2D_A,3.8,2.8
0.0,728991JY9ZM6,0.0,0.0,0.0,RoboLabSynt_2D_A,2.9,3.3
1.0,7979117B4ZQI,0.0,0.0,0.0,RoboLabSynt_2D_A,4.2,3.3
0.0,115193GCAOA0,0.0,0.0,0.0,RoboLabSynt_2D_A,3.9,4.1
0.0,893775O4215N,0.0,0.0,0.0,RoboLabSynt_2D_A,3.3,2.9
0.0,717105SXI9Y2,0.0,0.0,0.0,RoboLabSynt_2D_A,2.9,3.8
0.0,589100WHGV8O,0.0,0.0,0.0,RoboLabSynt_2D_A,3.1,3.1
1.0,9951932EAABG,0.0,0.0,0.0,RoboLabSynt_2D_A,2.9,3.9
1.0,921187ZLOCMF,0.0,0.0,0.0,RoboLabSynt_2D_A,4.1,3.1
0.0,277335XPHZ0D,0.0,0.0,0.0,RoboLabSynt_2D_A,3.1,3.0
0.0,199103TS0F4G,0.0,0.0,0.0,RoboLabSynt_2D_A,3.6,2.8
0.0,985212SJT5ZN,0.0,0.0,0.0,RoboLabSynt_2D_A,2.8,3.5
0.0,1281911EKS0E,0.0,0.0,0.0,RoboLabSynt_2D_A,2.9,3.2
0.0,2985928DJ3HX,0.0,0.0,0.0,RoboLabSynt_2D_A,3.4,2.8
0.0,979722YMSFQN,0.0,0.0,0.0,RoboLabSynt_2D_A,3.0,4.0
1.0,715512UKZHKB,0.0,0.0,0.0,RoboLabSynt_2D_A,3.9,2.9
1.0,9515109YAIJO,0.0,0.0,0.0,RoboLabSynt_2D_A,2.8,3.7
1.0,1571152EV6S8,0.0,0.0,0.0,RoboLabSynt_2D_A,3.1,2.9
0.0,257251Z700SL,0.0,0.0,0.0,RoboLabSynt_2D_A,4.2,3.6
1.0,717010JVTWEG,0.0,0.0,0.0,RoboLabSynt_2D_A,2.8,3.3
1.0,319803YW5552,0.0,0.0,0.0,RoboLabSynt_2D_A,3.7,2.8
1.0,9150719RKW69,0.0,0.0,0.0,RoboLabSynt_2D_A,3.3,2.8
1.0,333351EAM6IF,0.0,0.0,0.0,RoboLabSynt_2D_A,2.9,3.1
0.0,9825511K15LD,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,0.4
0.0,851512LMILQF,0.0,0.0,0.0,RoboLabSynt_2D_A,2.8,3.6
0.0,937533VMIJ6K,0.0,0.0,0.0,RoboLabSynt_2D_A,4.2,3.5
1.0,173819W64EI4,0.0,0.0,0.0,RoboLabSynt_2D_A,7.4,1.2
0.0,719117A7GI9P,0.0,0.0,0.0,RoboLabSynt_2D_A,3.5,2.8
0.0,178111KAIYU1,0.0,0.0,0.0,RoboLabSynt_2D_A,3.5,4.2
0.0,153877IDE5UH,0.0,0.0,0.0,RoboLabSynt_2D_A,8.0,1.0
0.0,99178537MFF2,0.0,0.0,0.0,RoboLabSynt_2D_A,3.0,3.0
0.0,119578XJUVBZ,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,0.3
0.0,912187W65RI9,0.0,0.0,0.0,RoboLabSynt_2D_A,2.8,3.4
0.0,712711B0LAU8,0.0,0.0,0.0,RoboLabSynt_2D_A,7.9,1.0
0.0,915123VZXU2L,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,0.7
0.0,8359594T2KLV,0.0,0.0,0.0,RoboLabSynt_2D_A,7.9,0.1
0.0,527551CYB0H8,0.0,0.0,0.0,RoboLabSynt_2D_A,8.0,0.5
0.0,191127AVRI6X,0.0,0.0,0.0,RoboLabSynt_2D_A,8.0,0.9
0.0,121979RPTFWD,0.0,0.0,0.0,RoboLabSynt_2D_A,8.0,0.2
0.0,117179GMS9DY,0.0,0.0,0.0,RoboLabSynt_2D_A,4.8,0.8
1.0,158212RQKE79,0.0,0.0,0.0,RoboLabSynt_2D_A,5.3,7.6
1.0,131117Z0CHEN,0.0,0.0,0.0,RoboLabSynt_2D_A,7.9,5.4
0.0,129258DCPPHY,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,0.2
0.0,918111M9B3TV,0.0,0.0,0.0,RoboLabSynt_2D_A,4.0,3.1
0.0,23235156Y5KD,0.0,0.0,0.0,RoboLabSynt_2D_A,6.5,0.6
1.0,119113CC8OQ9,0.0,0.0,0.0,RoboLabSynt_2D_A,6.3,5.7
1.0,25112126GHIF,0.0,0.0,0.0,RoboLabSynt_2D_A,5.7,6.3
0.0,358227Q6IEX2,0.0,0.0,0.0,RoboLabSynt_2D_A,6.7,0.3
1.0,1381958ACVRK,0.0,0.0,0.0,RoboLabSynt_2D_A,5.4,8.0
0.0,533753MTFP6Q,0.0,0.0,0.0,RoboLabSynt_2D_A,3.2,2.9
1.0,153331NZRQDC,0.0,0.0,0.0,RoboLabSynt_2D_A,7.5,5.4
0.0,9122233X0CBI,0.0,0.0,0.0,RoboLabSynt_2D_A,5.1,0.7
1.0,139185BQCHVD,0.0,0.0,0.0,RoboLabSynt_2D_A,5.6,6.5
0.0,821333W8MB1V,0.0,0.0,0.0,RoboLabSynt_2D_A,7.8,0.1
1.0,3172514P1V5Y,0.0,0.0,0.0,RoboLabSynt_2D_A,6.2,5.8
0.0,5521214ZHVSR,0.0,0.0,0.0,RoboLabSynt_2D_A,4.0,3.7
0.0,5299115YKPGW,0.0,0.0,0.0,RoboLabSynt_2D_A,6.5,0.1
0.0,55255541ZY0Y,0.0,0.0,0.0,RoboLabSynt_2D_A,7.9,5.6
0.0,55188342AAI5,0.0,0.0,0.0,RoboLabSynt_2D_A,2.4,0.6
1.0,111575OFXEF0,0.0,0.0,0.0,RoboLabSynt_2D_A,5.5,7.0
0.0,118885K88HJ9,0.0,0.0,0.0,RoboLabSynt_2D_A,4.5,0.6
0.0,878151F4FMSU,0.0,0.0,0.0,RoboLabSynt_2D_A,5.5,0.4
0.0,119575OJ3E63,0.0,0.0,0.0,RoboLabSynt_2D_A,7.0,5.6
0.0,717611Y4KQOC,0.0,0.0,0.0,RoboLabSynt_2D_A,6.8,0.5
0.0,633373AVK1PA,0.0,0.0,0.0,RoboLabSynt_2D_A,6.5,5.8
0.0,273117HS4SIF,0.0,0.0,0.0,RoboLabSynt_2D_A,3.7,2.9
0.0,6738218JGZ3C,0.0,0.0,0.0,RoboLabSynt_2D_A,4.5,0.8
0.0,2817195LELIY,0.0,0.0,0.0,RoboLabSynt_2D_A,8.0,0.1
0.0,781563B1WQRB,0.0,0.0,0.0,RoboLabSynt_2D_A,5.7,0.7
0.0,166273GREZMM,0.0,0.0,0.0,RoboLabSynt_2D_A,7.3,0.1
0.0,8276579GTD8B,0.0,0.0,0.0,RoboLabSynt_2D_A,4.1,3.4
0.0,151112RQ3KU7,0.0,0.0,0.0,RoboLabSynt_2D_A,7.4,0.1
0.0,895212PNHJKF,0.0,0.0,0.0,RoboLabSynt_2D_A,7.7,5.6
0.0,717918BV9EAE,0.0,0.0,0.0,RoboLabSynt_2D_A,3.6,2.9
0.0,332353T24G37,0.0,0.0,0.0,RoboLabSynt_2D_A,4.9,0.7
0.0,1911918YVX66,0.0,0.0,0.0,RoboLabSynt_2D_A,6.2,0.5
0.0,9218887M61PN,0.0,0.0,0.0,RoboLabSynt_2D_A,3.8,4.1
0.0,198311VZ3PXI,0.0,0.0,0.0,RoboLabSynt_2D_A,4.1,3.5
0.0,919819MY5RH8,0.0,0.0,0.0,RoboLabSynt_2D_A,6.8,0.3
-1.0,256504YB1QDE,0.0,0.0,0.0,RoboLabSynt_2D_A,0.8,0.7
-1.0,021671V0D1VS,0.0,0.0,0.0,RoboLabSynt_2D_A,1.0,0.3
-1.0,574065PWC8CP,0.0,0.0,0.0,RoboLabSynt_2D_A,0.5,1.4
-1.0,457502L95MK4,0.0,0.0,0.0,RoboLabSynt_2D_A,3.3,8.1
-1.0,1145182VT3SJ,0.0,0.0,0.0,RoboLabSynt_2D_A,3.9,5.4
-1.0,572154GM780P,0.0,0.0,0.0,RoboLabSynt_2D_A,2.4,4.9
-1.0,057526KLSOJC,0.0,0.0,0.0,RoboLabSynt_2D_A,0.2,2.4
-1.0,6111200BA73V,0.0,0.0,0.0,RoboLabSynt_2D_A,5.0,7.4
1.0,800829XG1E24,0.0,0.0,0.0,RoboLabSynt_2D_A,6.9,5.1
1.0,19842776WCMD,0.0,0.0,0.0,RoboLabSynt_2D_A,3.3,5.6
0.0,552588ROF25U,0.0,0.0,0.0,RoboLabSynt_2D_A,0.7,7.6
1.0,597884D0EYYU,0.0,0.0,0.0,RoboLabSynt_2D_A,6.3,5.8
1.0,087181DCBBVP,0.0,0.0,0.0,RoboLabSynt_2D_A,5.2,5.1
1.0,55822117W2Z2,0.0,0.0,0.0,RoboLabSynt_2D_A,4.8,3.5
1.0,815145OSJWAD,0.0,0.0,0.0,RoboLabSynt_2D_A,4.4,6.0
1.0,720017P3ETEU,0.0,0.0,0.0,RoboLabSynt_2D_A,6.4,4.4
1.0,4475150K1JE5,0.0,0.0,0.0,RoboLabSynt_2D_A,3.9,8.1
0.0,155881E5AY2S,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,0.1
0.0,811551TCA601,0.0,0.0,0.0,RoboLabSynt_2D_A,0.1,1.0
1.0,705119TX8R6H,0.0,0.0,0.0,RoboLabSynt_2D_A,1.2,5.0
0.0,12945152SS8V,0.0,0.0,0.0,RoboLabSynt_2D_A,4.1,0.5
1.0,894114DQNI91,0.0,0.0,0.0,RoboLabSynt_2D_A,1.7,2.7
0.0,201505BY8TZA,0.0,0.0,0.0,RoboLabSynt_2D_A,2.0,0.1
1.0,0044110ABX4U,0.0,0.0,0.0,RoboLabSynt_2D_A,2.3,6.8
1.0,149789262KL3,0.0,0.0,0.0,RoboLabSynt_2D_A,7.2,2.7
0.0,904112OX8KP0,0.0,0.0,0.0,RoboLabSynt_2D_A,0.1,5.9
1.0,112199LL90U2,0.0,0.0,0.0,RoboLabSynt_2D_A,2.5,1.8
1.0,817888TJSHM5,0.0,0.0,0.0,RoboLabSynt_2D_A,2.4,8.1
0.0,514411GT56T6,0.0,0.0,0.0,RoboLabSynt_2D_A,0.1,3.1
1.0,1101895OWVH3,0.0,0.0,0.0,RoboLabSynt_2D_A,4.9,2.0
0.0,2811088LNH0K,0.0,0.0,0.0,RoboLabSynt_2D_A,1.2,7.1
1.0,8144896EN5C6,0.0,0.0,0.0,RoboLabSynt_2D_A,1.1,2.0
1.0,24472998V38F,0.0,0.0,0.0,RoboLabSynt_2D_A,1.7,7.6
1.0,118509DUXUO9,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,1.6
1.0,811708P0V8BV,0.0,0.0,0.0,RoboLabSynt_2D_A,1.5,1.1
0.0,719074D00D0L,0.0,0.0,0.0,RoboLabSynt_2D_A,0.6,4.4
1.0,251702N81LBQ,0.0,0.0,0.0,RoboLabSynt_2D_A,4.8,1.2
0.0,198714ZH0D22,0.0,0.0,0.0,RoboLabSynt_2D_A,0.5,2.6
0.0,122088FJTY6K,0.0,0.0,0.0,RoboLabSynt_2D_A,1.1,6.0
1.0,0985199BYQG8,0.0,0.0,0.0,RoboLabSynt_2D_A,6.4,1.6
1.0,0175810W08QY,0.0,0.0,0.0,RoboLabSynt_2D_A,6.1,1.1
0.0,118117BJB5HA,0.0,0.0,0.0,RoboLabSynt_2D_A,1.5,8.1
0.0,815125Y6ASBG,0.0,0.0,0.0,RoboLabSynt_2D_A,0.7,2.5
0.0,11140573MK93,0.0,0.0,0.0,RoboLabSynt_2D_A,3.1,0.6
0.0,101812EAUPCH,0.0,0.0,0.0,RoboLabSynt_2D_A,1.1,5.3
0.0,117148KFDF36,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,0.9
1.0,0428847DI4T3,0.0,0.0,0.0,RoboLabSynt_2D_A,1.3,0.7
0.0,110741P2KS6P,0.0,0.0,0.0,RoboLabSynt_2D_A,4.6,0.8
0.0,517151A4CZXF,0.0,0.0,0.0,RoboLabSynt_2D_A,0.6,0.5
0.0,2111110YIJ4C,0.0,0.0,0.0,RoboLabSynt_2D_A,1.7,8.1
0.0,184207W1W8JQ,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,1.1
0.0,515811727Y6N,0.0,0.0,0.0,RoboLabSynt_2D_A,4.3,0.9
1.0,417150SICJQ1,0.0,0.0,0.0,RoboLabSynt_2D_A,1.1,4.5
1.0,140147YF93A4,0.0,0.0,0.0,RoboLabSynt_2D_A,0.9,2.5
0.0,411110GT2JLM,0.0,0.0,0.0,RoboLabSynt_2D_A,6.2,1.0
0.0,1414418S1PQ5,0.0,0.0,0.0,RoboLabSynt_2D_A,1.3,6.3
1.0,807177DQPAMH,0.0,0.0,0.0,RoboLabSynt_2D_A,3.6,0.9
1.0,72171760BQ21,0.0,0.0,0.0,RoboLabSynt_2D_A,1.8,8.1
1.0,218151DHFVD2,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,1.3
0.0,181220NNLI56,0.0,0.0,0.0,RoboLabSynt_2D_A,0.9,3.8
1.0,0757185UZX3Z,0.0,0.0,0.0,RoboLabSynt_2D_A,0.8,1.0
0.0,111088EODTGD,0.0,0.0,0.0,RoboLabSynt_2D_A,1.3,6.0
1.0,157712UXSKF6,0.0,0.0,0.0,RoboLabSynt_2D_A,6.0,1.1
1.0,88781127VUEM,0.0,0.0,0.0,RoboLabSynt_2D_A,2.1,0.6
0.0,770151GME43E,0.0,0.0,0.0,RoboLabSynt_2D_A,1.0,0.4
0.0,811577YLX6IL,0.0,0.0,0.0,RoboLabSynt_2D_A,1.7,7.9
0.0,512141UGFMXN,0.0,0.0,0.0,RoboLabSynt_2D_A,7.5,1.1
1.0,181211ECGS6J,0.0,0.0,0.0,RoboLabSynt_2D_A,1.0,4.1
1.0,851048ZQ78BP,0.0,0.0,0.0,RoboLabSynt_2D_A,4.0,0.9
1.0,187251OUCNKN,0.0,0.0,0.0,RoboLabSynt_2D_A,1.3,5.8
1.0,7112189LLMN6,0.0,0.0,0.0,RoboLabSynt_2D_A,0.7,2.0
0.0,1045112PMAM0,0.0,0.0,0.0,RoboLabSynt_2D_A,2.6,0.6
1.0,810241WLZDHN,0.0,0.0,0.0,RoboLabSynt_2D_A,7.2,4.7
1.0,4115219XTX79,0.0,0.0,0.0,RoboLabSynt_2D_A,2.7,8.1
1.0,577411TX72IO,0.0,0.0,0.0,RoboLabSynt_2D_A,3.9,5.0
1.0,101141Y0C4LF,0.0,0.0,0.0,RoboLabSynt_2D_A,2.9,6.4
1.0,525117N0ZV5S,0.0,0.0,0.0,RoboLabSynt_2D_A,5.5,4.7
1.0,11514123CTUN,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,5.2
1.0,1227770IBYIV,0.0,0.0,0.0,RoboLabSynt_2D_A,3.4,5.7
1.0,411141YO1N29,0.0,0.0,0.0,RoboLabSynt_2D_A,6.3,5.0
0.0,111217W7EEQS,0.0,0.0,0.0,RoboLabSynt_2D_A,6.0,7.7
0.0,727481KF75KU,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,7.1
0.0,487111EYUEL6,0.0,0.0,0.0,RoboLabSynt_2D_A,7.0,7.3
1.0,211781Y26CE3,0.0,0.0,0.0,RoboLabSynt_2D_A,5.0,8.1
0.0,1112149WSWGI,0.0,0.0,0.0,RoboLabSynt_2D_A,7.6,7.3
0.0,7511157GAIV5,0.0,0.0,0.0,RoboLabSynt_2D_A,6.5,7.5
1.0,1711114KLMT1,0.0,0.0,0.0,RoboLabSynt_2D_A,5.5,7.9
0.0,141117G2VIKW,0.0,0.0,0.0,RoboLabSynt_2D_A,7.3,7.4
0.0,111511IG31FU,0.0,0.0,0.0,RoboLabSynt_2D_A,5.7,7.9
1.0,112142W6HJKW,0.0,0.0,0.0,RoboLabSynt_2D_A,0.9,0.6
1.0,155114HZG8BS,0.0,0.0,0.0,RoboLabSynt_2D_A,8.0,1.2
1.0,17847717DPKK,0.0,0.0,0.0,RoboLabSynt_2D_A,1.3,5.9
1.0,111181N56334,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,5.4
1.0,774111SABX44,0.0,0.0,0.0,RoboLabSynt_2D_A,5.1,1.0
1.0,141111EL7T44,0.0,0.0,0.0,RoboLabSynt_2D_A,0.8,3.0
0.0,8184852JUB7X,0.0,0.0,0.0,RoboLabSynt_2D_A,2.9,0.7
0.0,7145510G3MNL,0.0,0.0,0.0,RoboLabSynt_2D_A,6.2,7.3
1.0,117124B74NLO,0.0,0.0,0.0,RoboLabSynt_2D_A,0.9,0.5
1.0,128221V00LES,0.0,0.0,0.0,RoboLabSynt_2D_A,8.0,1.5
1.0,515122OMRBFE,0.0,0.0,0.0,RoboLabSynt_2D_A,1.2,5.3
1.0,141111NYXRQ7,0.0,0.0,0.0,RoboLabSynt_2D_A,4.2,1.0
1.0,581171I75D9G,0.0,0.0,0.0,RoboLabSynt_2D_A,1.8,7.9
1.0,512142IKVY4M,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,5.5
1.0,571124XV9JJR,0.0,0.0,0.0,RoboLabSynt_2D_A,0.9,3.6
0.0,8122510JYCXU,0.0,0.0,0.0,RoboLabSynt_2D_A,8.1,5.6
0.0,217411OINK8A,0.0,0.0,0.0,RoboLabSynt_2D_A,0.7,0.6
0.0,121871NJI0UK,0.0,0.0,0.0,RoboLabSynt_2D_A,1.7,7.8
0.0,1144575771R6,0.0,0.0,0.0,RoboLabSynt_2D_A,5.4,1.0
1.0,1121182CRW00,0.0,0.0,0.0,RoboLabSynt_2D_A,5.4,8.1
0.0,1215723SW98O,0.0,0.0,0.0,RoboLabSynt_2D_A,1.1,4.9
1.0,721278UJ6LB0,0.0,0.0,0.0,RoboLabSynt_2D_A,2.8,0.7
0.0,275711LQVERS,0.0,0.0,0.0,RoboLabSynt_2D_A,0.8,3.1
0.0,1378281GU295,0.0,0.0,0.0,RoboLabSynt_2D_A,5.8,7.7
1.0,545114OUHM9K,0.0,0.0,0.0,RoboLabSynt_2D_A,0.7,0.7
0.0,114518F8XTWD,0.0,0.0,0.0,RoboLabSynt_2D_A,6.9,1.1
1.0,5311580GMDHV,0.0,0.0,0.0,RoboLabSynt_2D_A,1.6,7.3
0.0,715111LXZDM7,0.0,0.0,0.0,RoboLabSynt_2D_A,7.9,5.7
0.0,141151RTLKLU,0.0,0.0,0.0,RoboLabSynt_2D_A,5.2,1.0
1.0,728381Q8SU3K,0.0,0.0,0.0,RoboLabSynt_2D_A,0.7,2.4
0.0,34111105D0MW,0.0,0.0,0.0,RoboLabSynt_2D_A,6.7,6.6
1.0,138513VEFLEZ,0.0,0.0,0.0,RoboLabSynt_2D_A,6.5,1.1
1.0,242311YVO6PJ,0.0,0.0,0.0,RoboLabSynt_2D_A,5.5,8.1
1.0,413741912E3K,0.0,0.0,0.0,RoboLabSynt_2D_A,0.6,0.9
1.0,3214419MFXYI,0.0,0.0,0.0,RoboLabSynt_2D_A,1.2,5.4
0.0,4222480PPULL,0.0,0.0,0.0,RoboLabSynt_2D_A,8.0,5.6
0.0,7353127WF4R7,0.0,0.0,0.0,RoboLabSynt_2D_A,6.6,6.6
0.0,311812P6VWSY,0.0,0.0,0.0,RoboLabSynt_2D_A,6.0,7.3
0.0,133118WPGRMF,0.0,0.0,0.0,RoboLabSynt_2D_A,7.3,6.0
0.0,411224R7UP40,0.0,0.0,0.0,RoboLabSynt_2D_A,7.1,7.4
0.0,272152623GH3,0.0,0.0,0.0,RoboLabSynt_2D_A,0.8,5.3
1.0,522885GWV1VL,0.0,0.0,0.0,RoboLabSynt_2D_A,2.3,7.5
1.0,24242508KH8Q,0.0,0.0,0.0,RoboLabSynt_2D_A,4.9,3.8
0.0,442247YIU3QQ,0.0,0.0,0.0,RoboLabSynt_2D_A,7.4,0.1
0.0,217442XR0NNH,0.0,0.0,0.0,RoboLabSynt_2D_A,0.6,6.6
0.0,1484440860H3,0.0,0.0,0.0,RoboLabSynt_2D_A,0.5,5.1
1.0,274527F9STA7,0.0,0.0,0.0,RoboLabSynt_2D_A,6.4,2.3
1.0,4544123GR12H,0.0,0.0,0.0,RoboLabSynt_2D_A,5.6,6.7
1.0,828744IX2RFK,0.0,0.0,0.0,RoboLabSynt_2D_A,5.7,6.3
1.0,1857427HE8Z0,0.0,0.0,0.0,RoboLabSynt_2D_A,2.4,2.4
1.0,881722XJAZCH,0.0,0.0,0.0,RoboLabSynt_2D_A,1.1,0.5
0.0,4527450RLN46,0.0,0.0,0.0,RoboLabSynt_2D_A,7.1,1.0
1.0,7428224H6EEW,0.0,0.0,0.0,RoboLabSynt_2D_A,5.3,3.0
0.0,214415QW5KH0,0.0,0.0,0.0,RoboLabSynt_2D_A,6.5,6.7
1.0,482558ZRA69U,0.0,0.0,0.0,RoboLabSynt_2D_A,4.6,1.3
1.0,444242COZ0ME,0.0,0.0,0.0,RoboLabSynt_2D_A,6.7,5.3
0.0,171148BIN164,0.0,0.0,0.0,RoboLabSynt_2D_A,0.1,2.3
0.0,282121A2YSJI,0.0,0.0,0.0,RoboLabSynt_2D_A,1.3,8.1
0.0,112242F63TOS,0.0,0.0,0.0,RoboLabSynt_2D_A,5.1,0.1
1.0,211222FXTPSS,0.0,0.0,0.0,RoboLabSynt_2D_A,2.3,4.9
1.0,41157279N6ZS,0.0,0.0,0.0,RoboLabSynt_2D_A,7.5,2.2
